"","event","host_city","host_country","year","round","participant_name","song","participant_country","running_order","total_points","rank_ordinal","rank","qualified","winner","participant_link","event_link"
"1144","Stockholm 2000","Stockholm","Sweden","2000","Final","Nina u00c5stru00f6m","A Little Bit","Finland",20,18,"18th",18,NA,FALSE,"https://eurovision.tv/participant/nina-aastroem","https://eurovision.tv/event/stockholm-2000"
"1145","Stockholm 2000","Stockholm","Sweden","2000","Final","XXL","100% Te Ljubam","North Macedonia",19,29,"15th",15,NA,FALSE,"https://eurovision.tv/participant/xxl","https://eurovision.tv/event/stockholm-2000"
"1146","Stockholm 2000","Stockholm","Sweden","2000","Final","Roger Pontare","When Spirits Are Calling My Name","Sweden",18,88,"7th",7,NA,FALSE,"https://eurovision.tv/participant/roger-pontare","https://eurovision.tv/event/stockholm-2000"
"1147","Stockholm 2000","Stockholm","Sweden","2000","Final","Goran Karan","Kada Zaspu Andeli","Croatia",17,70,"9th",9,NA,FALSE,"https://eurovision.tv/participant/goran-karan","https://eurovision.tv/event/stockholm-2000"
"1148","Stockholm 2000","Stockholm","Sweden","2000","Final","Jane Bogaert","La Vita Cosu0027u00e8?","Switzerland",16,14,"20th",20,NA,FALSE,"https://eurovision.tv/participant/jane-bogaert","https://eurovision.tv/event/stockholm-2000"
"1149","Stockholm 2000","Stockholm","Sweden","2000","Final","Stefan Raab","Wadde Hadde Dudde Da","Germany",15,96,"5th",5,NA,FALSE,"https://eurovision.tv/participant/stefan-raab","https://eurovision.tv/event/stockholm-2000"
"1150","Stockholm 2000","Stockholm","Sweden","2000","Final","Olsen brothers","Fly On The Wings Of Love","Denmark",14,195,"1st",1,NA,TRUE,"https://eurovision.tv/participant/olsen-brothers","https://eurovision.tv/event/stockholm-2000"
"1151","Stockholm 2000","Stockholm","Sweden","2000","Final","Serafu00edn Zubiri","Colgado De Un Sueu00f1o","Spain",13,18,"18th",18,NA,FALSE,"https://eurovision.tv/participant/serafin-zubiri","https://eurovision.tv/event/stockholm-2000"
"1152","Stockholm 2000","Stockholm","Sweden","2000","Final","Einer Augu00fast Vu00edu00f0isson en Telma Augu00fastdu00f3ttir","Tell Me!","Iceland",12,45,"12th",12,NA,FALSE,"https://eurovision.tv/participant/einer-august-vidjisson-en-telma-augustdottir","https://eurovision.tv/event/stockholm-2000"
"1153","Stockholm 2000","Stockholm","Sweden","2000","Final","Voice","Nomiza","Cyprus",11,8,"21st",21,NA,FALSE,"https://eurovision.tv/participant/voice","https://eurovision.tv/event/stockholm-2000"
"1154","Stockholm 2000","Stockholm","Sweden","2000","Final","Nathalie Sorce","Envie De Vivre","Belgium",10,2,"24th",24,NA,FALSE,"https://eurovision.tv/participant/nathalie-sorce","https://eurovision.tv/event/stockholm-2000"
"1155","Stockholm 2000","Stockholm","Sweden","2000","Final","Alsou","Solo","Russia",9,155,"2nd",2,NA,FALSE,"https://eurovision.tv/participant/alsou","https://eurovision.tv/event/stockholm-2000"
"1156","Stockholm 2000","Stockholm","Sweden","2000","Final","Charmed","My Heart Goes Boom","Norway",8,57,"11th",11,NA,FALSE,"https://eurovision.tv/participant/charmed","https://eurovision.tv/event/stockholm-2000"
"1157","Stockholm 2000","Stockholm","Sweden","2000","Final","Claudette Pace","Desire","Malta",7,73,"8th",8,NA,FALSE,"https://eurovision.tv/participant/claudette-pace","https://eurovision.tv/event/stockholm-2000"
"1158","Stockholm 2000","Stockholm","Sweden","2000","Final","Taxi","The Moon","Romania",6,25,"17th",17,NA,FALSE,"https://eurovision.tv/participant/taxi","https://eurovision.tv/event/stockholm-2000"
"1159","Stockholm 2000","Stockholm","Sweden","2000","Final","Sofia Mestari","On Aura Le Ciel","France",5,5,"23rd",23,NA,FALSE,"https://eurovision.tv/participant/sofia-mestari","https://eurovision.tv/event/stockholm-2000"
"1160","Stockholm 2000","Stockholm","Sweden","2000","Final","Ines","Once In A Lifetime","Estonia",4,98,"4th",4,NA,FALSE,"https://eurovision.tv/participant/ines","https://eurovision.tv/event/stockholm-2000"
"1161","Stockholm 2000","Stockholm","Sweden","2000","Final","Nicki French","Donu0027t Play That Song Again","United Kingdom",3,28,"16th",16,NA,FALSE,"https://eurovision.tv/participant/nicki-french","https://eurovision.tv/event/stockholm-2000"
"1162","Stockholm 2000","Stockholm","Sweden","2000","Final","Linda Wagenmakers","No Goodbyes","Netherlands",2,40,"13th",13,NA,FALSE,"https://eurovision.tv/participant/linda-wagenmakers","https://eurovision.tv/event/stockholm-2000"
"1163","Stockholm 2000","Stockholm","Sweden","2000","Final","Ping Pong","Sau0027meu0027akh","Israel",1,7,"22nd",22,NA,FALSE,"https://eurovision.tv/participant/ping-pong","https://eurovision.tv/event/stockholm-2000"
"1164","Jerusalem 1999","Jerusalem","Israel","1999","Final","Aiste Smilgeviciute","Strazdas","Lithuania",1,13,"20th",20,NA,FALSE,"https://eurovision.tv/participant/aiste-smilgeviciute","https://eurovision.tv/event/jerusalem-1999"
"1165","Jerusalem 1999","Jerusalem","Israel","1999","Final","Vanessa Chinitor","Like The Wind","Belgium",2,38,"12th",12,NA,FALSE,"https://eurovision.tv/participant/vanessa-chinitor","https://eurovision.tv/event/jerusalem-1999"
"1166","Jerusalem 1999","Jerusalem","Israel","1999","Final","Lydia","No Quiero Escuchar","Spain",3,1,"23rd",23,NA,FALSE,"https://eurovision.tv/participant/lydia","https://eurovision.tv/event/jerusalem-1999"
"1167","Jerusalem 1999","Jerusalem","Israel","1999","Final","Doris Dragovic","Marija Magdalena","Croatia",4,118,"4th",4,NA,FALSE,"https://eurovision.tv/participant/doris-dragovic-1","https://eurovision.tv/event/jerusalem-1999"
"1168","Jerusalem 1999","Jerusalem","Israel","1999","Final","Precious","Say It Again","United Kingdom",5,38,"12th",12,NA,FALSE,"https://eurovision.tv/participant/precious","https://eurovision.tv/event/jerusalem-1999"
"1169","Jerusalem 1999","Jerusalem","Israel","1999","Final","Darja Svajger","For A Thousand Years","Slovenia",6,50,"11th",11,NA,FALSE,"https://eurovision.tv/participant/darja-svajger-1","https://eurovision.tv/event/jerusalem-1999"
"1170","Jerusalem 1999","Jerusalem","Israel","1999","Final","Tuba u00d6nal u0026 Grup Mystik","Du00f6n Artik","Turkey",7,21,"16th",16,NA,FALSE,"https://eurovision.tv/participant/tuba-oenal-grup-mystik","https://eurovision.tv/event/jerusalem-1999"
"1171","Jerusalem 1999","Jerusalem","Israel","1999","Final","Stig Andru00e9 Van Eijk","Living My Life Without You","Norway",8,35,"14th",14,NA,FALSE,"https://eurovision.tv/participant/stig-andre-van-eijk","https://eurovision.tv/event/jerusalem-1999"
"1172","Jerusalem 1999","Jerusalem","Israel","1999","Final","Trine Jepsen u0026 Michael Teschl","This Time (i Mean It)","Denmark",9,71,"8th",8,NA,FALSE,"https://eurovision.tv/participant/trine-jepsen-michael-teschl","https://eurovision.tv/event/jerusalem-1999"
"1173","Jerusalem 1999","Jerusalem","Israel","1999","Final","Nayah","Je Veux Donner Ma Voix","France",10,14,"19th",19,NA,FALSE,"https://eurovision.tv/participant/nayah","https://eurovision.tv/event/jerusalem-1999"
"1174","Jerusalem 1999","Jerusalem","Israel","1999","Final","Marlayne","One Good Reason","Netherlands",11,71,"8th",8,NA,FALSE,"https://eurovision.tv/participant/marlayne","https://eurovision.tv/event/jerusalem-1999"
"1175","Jerusalem 1999","Jerusalem","Israel","1999","Final","Mietek (Mieczyslaw) Szczesniak","Przytul Mnie Mocno","Poland",12,17,"18th",18,NA,FALSE,"https://eurovision.tv/participant/mietek-mieczyslaw-szczesniak","https://eurovision.tv/event/jerusalem-1999"
"1176","Jerusalem 1999","Jerusalem","Israel","1999","Final","Selma Bju00f6rnsdu00f3ttir","All Out Of Luck","Iceland",13,146,"2nd",2,NA,FALSE,"https://eurovision.tv/participant/selma-bjoernsdottir","https://eurovision.tv/event/jerusalem-1999"
"1177","Jerusalem 1999","Jerusalem","Israel","1999","Final","Marlain Angelidou","Thau0027nai Erotas","Cyprus",14,2,"22nd",22,NA,FALSE,"https://eurovision.tv/participant/marlain-angelidou","https://eurovision.tv/event/jerusalem-1999"
"1178","Jerusalem 1999","Jerusalem","Israel","1999","Final","Charlotte Nilsson","Take Me To Your Heaven","Sweden",15,163,"1st",1,NA,TRUE,"https://eurovision.tv/participant/charlotte-nilsson","https://eurovision.tv/event/jerusalem-1999"
"1179","Jerusalem 1999","Jerusalem","Israel","1999","Final","Rui Bandeira","Como Tudo Comeu00e7ou","Portugal",16,12,"21st",21,NA,FALSE,"https://eurovision.tv/participant/rui-bandeira","https://eurovision.tv/event/jerusalem-1999"
"1180","Jerusalem 1999","Jerusalem","Israel","1999","Final","The Mullanu0027s","When You Need Me","Ireland",17,18,"17th",17,NA,FALSE,"https://eurovision.tv/participant/the-mullan-s","https://eurovision.tv/event/jerusalem-1999"
"1181","Jerusalem 1999","Jerusalem","Israel","1999","Final","Bobbie Singer","Reflection","Austria",18,65,"10th",10,NA,FALSE,"https://eurovision.tv/participant/bobbie-singer","https://eurovision.tv/event/jerusalem-1999"
"1182","Jerusalem 1999","Jerusalem","Israel","1999","Final","Eden","Yom Huledeth","Israel",19,93,"5th",5,NA,FALSE,"https://eurovision.tv/participant/eden","https://eurovision.tv/event/jerusalem-1999"
"1183","Jerusalem 1999","Jerusalem","Israel","1999","Final","Times 3","Believe u0027n Peace","Malta",20,32,"15th",15,NA,FALSE,"https://eurovision.tv/participant/times-3","https://eurovision.tv/event/jerusalem-1999"
"1184","Jerusalem 1999","Jerusalem","Israel","1999","Final","Su00fcrpriz","Reise Nach Jerusalem - Kudu00fcsu0027e Seyahat","Germany",21,140,"3rd",3,NA,FALSE,"https://eurovision.tv/participant/suerpriz","https://eurovision.tv/event/jerusalem-1999"
"1185","Jerusalem 1999","Jerusalem","Israel","1999","Final","Dino and Beatrice","Putnici","Bosnia u0026 Herzegovina",22,86,"7th",7,NA,FALSE,"https://eurovision.tv/participant/dino-and-beatrice","https://eurovision.tv/event/jerusalem-1999"
"1186","Jerusalem 1999","Jerusalem","Israel","1999","Final","Evelin Samuel and Camille","Diamond Of Night","Estonia",23,90,"6th",6,NA,FALSE,"https://eurovision.tv/participant/evelin-samuel-and-camille","https://eurovision.tv/event/jerusalem-1999"
"1187","Birmingham 1998","Birmingham","United Kingdom","1998","Final","Vlado Janevski","Ne Zori, Zoro","North Macedonia",25,16,"19th",19,NA,FALSE,"https://eurovision.tv/participant/vlado-janevski","https://eurovision.tv/event/birmingham-1998"
"1188","Birmingham 1998","Birmingham","United Kingdom","1998","Final","Tu00fczmen","Unutamazsin","Turkey",24,25,"14th",14,NA,FALSE,"https://eurovision.tv/participant/tuezmen","https://eurovision.tv/event/birmingham-1998"
"1189","Birmingham 1998","Birmingham","United Kingdom","1998","Final","Koit Toome","Mere Lapsed","Estonia",23,36,"12th",12,NA,FALSE,"https://eurovision.tv/participant/koit-toome","https://eurovision.tv/event/birmingham-1998"
"1190","Birmingham 1998","Birmingham","United Kingdom","1998","Final","Lars A. Fredriksen","Alltid Sommer","Norway",22,79,"8th",8,NA,FALSE,"https://eurovision.tv/participant/lars-a-fredriksen","https://eurovision.tv/event/birmingham-1998"
"1191","Birmingham 1998","Birmingham","United Kingdom","1998","Final","Edea","Aava","Finland",21,22,"15th",15,NA,FALSE,"https://eurovision.tv/participant/edea","https://eurovision.tv/event/birmingham-1998"
"1192","Birmingham 1998","Birmingham","United Kingdom","1998","Final","Mu00e9lanie Cohl","Dis Oui","Belgium",20,122,"6th",6,NA,FALSE,"https://eurovision.tv/participant/melanie-cohl","https://eurovision.tv/event/birmingham-1998"
"1193","Birmingham 1998","Birmingham","United Kingdom","1998","Final","Jill Johnson","Ku00e4rleken u00e4r","Sweden",19,53,"10th",10,NA,FALSE,"https://eurovision.tv/participant/jill-johnson","https://eurovision.tv/event/birmingham-1998"
"1194","Birmingham 1998","Birmingham","United Kingdom","1998","Final","Edsilia Rombley","Hemel En Aarde","Netherlands",18,150,"4th",4,NA,FALSE,"https://eurovision.tv/participant/edsilia-rombley","https://eurovision.tv/event/birmingham-1998"
"1195","Birmingham 1998","Birmingham","United Kingdom","1998","Final","Michael Hajiyanni","Genesis","Cyprus",17,37,"11th",11,NA,FALSE,"https://eurovision.tv/participant/michael-hajiyanni","https://eurovision.tv/event/birmingham-1998"
"1196","Birmingham 1998","Birmingham","United Kingdom","1998","Final","Imaani","Where Are You?","United Kingdom",16,166,"2nd",2,NA,FALSE,"https://eurovision.tv/participant/imaani","https://eurovision.tv/event/birmingham-1998"
"1197","Birmingham 1998","Birmingham","United Kingdom","1998","Final","Malina Olinescu","Eu Cred","Romania",15,6,"22nd",22,NA,FALSE,"https://eurovision.tv/participant/malina-olinescu","https://eurovision.tv/event/birmingham-1998"
"1198","Birmingham 1998","Birmingham","United Kingdom","1998","Final","Alma Lusa","Se Eu Te Pudesse Abrau00e7ar","Portugal",14,36,"12th",12,NA,FALSE,"https://eurovision.tv/participant/alma-lusa","https://eurovision.tv/event/birmingham-1998"
"1199","Birmingham 1998","Birmingham","United Kingdom","1998","Final","Dawn","Is Always Over Now?","Ireland",13,64,"9th",9,NA,FALSE,"https://eurovision.tv/participant/dawn","https://eurovision.tv/event/birmingham-1998"
"1200","Birmingham 1998","Birmingham","United Kingdom","1998","Final","Vili Resnik","Naj Bogovi Sliu009aijo","Slovenia",12,17,"18th",18,NA,FALSE,"https://eurovision.tv/participant/vili-resnik","https://eurovision.tv/event/birmingham-1998"
"1201","Birmingham 1998","Birmingham","United Kingdom","1998","Final","Charlie","A Holnap Mu00e1r Nu00e9m Lesz Szomoru00fa","Hungary",11,4,"23rd",23,NA,FALSE,"https://eurovision.tv/participant/charlie","https://eurovision.tv/event/birmingham-1998"
"1202","Birmingham 1998","Birmingham","United Kingdom","1998","Final","Chiara","The One That I Love","Malta",10,165,"3rd",3,NA,FALSE,"https://eurovision.tv/participant/chiara-1","https://eurovision.tv/event/birmingham-1998"
"1203","Birmingham 1998","Birmingham","United Kingdom","1998","Final","Guildo Horn","Guildo Hat Euch Lieb","Germany",9,86,"7th",7,NA,FALSE,"https://eurovision.tv/participant/guildo-horn","https://eurovision.tv/event/birmingham-1998"
"1204","Birmingham 1998","Birmingham","United Kingdom","1998","Final","Dana International","Diva","Israel",8,172,"1st",1,NA,TRUE,"https://eurovision.tv/participant/dana-international","https://eurovision.tv/event/birmingham-1998"
"1205","Birmingham 1998","Birmingham","United Kingdom","1998","Final","Sixteen","To Takie Proste","Poland",7,19,"17th",17,NA,FALSE,"https://eurovision.tv/participant/sixteen","https://eurovision.tv/event/birmingham-1998"
"1206","Birmingham 1998","Birmingham","United Kingdom","1998","Final","Kataru00edna Hasprovu00e1","Modlitba","Slovakia",6,8,"21st",21,NA,FALSE,"https://eurovision.tv/participant/katarina-hasprova","https://eurovision.tv/event/birmingham-1998"
"1207","Birmingham 1998","Birmingham","United Kingdom","1998","Final","Gunvor","Lass Ihn","Switzerland",5,NA,"25th",25,NA,FALSE,"https://eurovision.tv/participant/gunvor","https://eurovision.tv/event/birmingham-1998"
"1208","Birmingham 1998","Birmingham","United Kingdom","1998","Final","Mikel Herzog","u00bfQuu00e9 Voy A Hacer Sin Ti?","Spain",4,21,"16th",16,NA,FALSE,"https://eurovision.tv/participant/mikel-herzog","https://eurovision.tv/event/birmingham-1998"
"1209","Birmingham 1998","Birmingham","United Kingdom","1998","Final","Marie-Line","Ou00f9 Aller","France",3,3,"24th",24,NA,FALSE,"https://eurovision.tv/participant/marie-line","https://eurovision.tv/event/birmingham-1998"
"1210","Birmingham 1998","Birmingham","United Kingdom","1998","Final","Dionysia and Thalassa group","Mia Krifi Evaisthissia","Greece",2,12,"20th",20,NA,FALSE,"https://eurovision.tv/participant/dionysia-and-thalassa-group","https://eurovision.tv/event/birmingham-1998"
"1211","Birmingham 1998","Birmingham","United Kingdom","1998","Final","Danijela","Neka Mi Ne Svane","Croatia",1,131,"5th",5,NA,FALSE,"https://eurovision.tv/participant/danijela","https://eurovision.tv/event/birmingham-1998"
"1212","Dublin 1997","Dublin","Ireland","1997","Final","Paul Oscar","Minn Hinsti Dans","Iceland",25,18,"20th",20,NA,FALSE,"https://eurovision.tv/participant/paul-oscar","https://eurovision.tv/event/dublin-1997"
"1213","Dublin 1997","Dublin","Ireland","1997","Final","Katrina and The Waves","Love Shine A Light","United Kingdom",24,227,"1st",1,NA,TRUE,"https://eurovision.tv/participant/katrina-and-the-waves","https://eurovision.tv/event/dublin-1997"
"1214","Dublin 1997","Dublin","Ireland","1997","Final","ENI","Probudi Me","Croatia",23,24,"17th",17,NA,FALSE,"https://eurovision.tv/participant/eni","https://eurovision.tv/event/dublin-1997"
"1215","Dublin 1997","Dublin","Ireland","1997","Final","Fanny","Sentiments Songes","France",22,95,"7th",7,NA,FALSE,"https://eurovision.tv/participant/fanny","https://eurovision.tv/event/dublin-1997"
"1216","Dublin 1997","Dublin","Ireland","1997","Final","Ku00f8lig Kaj","Stemmen I Mit Liv","Denmark",21,25,"16th",16,NA,FALSE,"https://eurovision.tv/participant/koelig-kaj","https://eurovision.tv/event/dublin-1997"
"1217","Dublin 1997","Dublin","Ireland","1997","Final","Alla Pugachova","Primadonna","Russia",20,33,"15th",15,NA,FALSE,"https://eurovision.tv/participant/alla-pugachova","https://eurovision.tv/event/dublin-1997"
"1218","Dublin 1997","Dublin","Ireland","1997","Final","VIP","Miert Kell, Hogy Elmenj?","Hungary",19,39,"12th",12,NA,FALSE,"https://eurovision.tv/participant/vip","https://eurovision.tv/event/dublin-1997"
"1219","Dublin 1997","Dublin","Ireland","1997","Final","Debbie Scerri","Let Me Fly","Malta",18,66,"9th",9,NA,FALSE,"https://eurovision.tv/participant/debbie-scerri","https://eurovision.tv/event/dublin-1997"
"1220","Dublin 1997","Dublin","Ireland","1997","Final","Marianna Zorba","Horepse","Greece",17,39,"12th",12,NA,FALSE,"https://eurovision.tv/participant/marianna-zorba","https://eurovision.tv/event/dublin-1997"
"1221","Dublin 1997","Dublin","Ireland","1997","Final","Blond","Bara Hon u00e4lskar Mig","Sweden",16,36,"14th",14,NA,FALSE,"https://eurovision.tv/participant/blond","https://eurovision.tv/event/dublin-1997"
"1222","Dublin 1997","Dublin","Ireland","1997","Final","Cu00e9lia Lawson","Antes Do Adeus","Portugal",15,NA,"24th",24,NA,FALSE,"https://eurovision.tv/participant/celia-lawson","https://eurovision.tv/event/dublin-1997"
"1223","Dublin 1997","Dublin","Ireland","1997","Final","Alma Cardzic","Goodbye","Bosnia u0026 Herzegovina",14,22,"18th",18,NA,FALSE,"https://eurovision.tv/participant/alma-cardzic","https://eurovision.tv/event/dublin-1997"
"1224","Dublin 1997","Dublin","Ireland","1997","Final","Maarja-Liis Ilus","Keelatud Maa","Estonia",13,82,"8th",8,NA,FALSE,"https://eurovision.tv/participant/maarja-liis-ilus","https://eurovision.tv/event/dublin-1997"
"1225","Dublin 1997","Dublin","Ireland","1997","Final","Anna Maria Jopek","Ale Jestem","Poland",12,54,"11th",11,NA,FALSE,"https://eurovision.tv/participant/anna-maria-jopek","https://eurovision.tv/event/dublin-1997"
